cdom,wvl_400,wvl_406.060606060606,wvl_412.121212121212,wvl_418.181818181818,wvl_424.242424242424,wvl_430.30303030303,wvl_436.363636363636,wvl_442.424242424242,wvl_448.484848484848,wvl_454.545454545454,wvl_460.60606060606,wvl_466.666666666666,wvl_472.727272727272,wvl_478.787878787878,wvl_484.848484848484,wvl_490.90909090909,wvl_496.969696969697,wvl_503.030303030303,wvl_509.090909090909,wvl_515.151515151515,wvl_521.212121212121,wvl_527.272727272727,wvl_533.333333333333,wvl_539.393939393939,wvl_545.454545454545,wvl_551.515151515151,wvl_557.575757575757,wvl_563.636363636363,wvl_569.696969696969,wvl_575.757575757575,wvl_581.818181818181,wvl_587.878787878787,wvl_593.939393939394,wvl_600,wvl_606.060606060606,wvl_612.121212121212,wvl_618.181818181818,wvl_624.242424242424,wvl_630.30303030303,wvl_636.363636363636,wvl_642.424242424242,wvl_648.484848484848,wvl_654.545454545454,wvl_660.60606060606,wvl_666.666666666666,wvl_672.727272727272,wvl_678.787878787878,wvl_684.848484848484,wvl_690.90909090909,wvl_696.969696969697,wvl_703.030303030303,wvl_709.090909090909,wvl_715.151515151515,wvl_721.212121212121,wvl_727.272727272727,wvl_733.333333333333,wvl_739.393939393939,wvl_745.454545454545,wvl_751.515151515151,wvl_757.575757575757,wvl_763.636363636363,wvl_769.696969696969,wvl_775.757575757575,wvl_781.818181818181,wvl_787.878787878787,wvl_793.939393939394,wvl_800,wvl_806.060606060606,wvl_812.121212121212,wvl_818.181818181818,wvl_824.242424242424,wvl_830.30303030303,wvl_836.363636363636,wvl_842.424242424242,wvl_848.484848484848,wvl_854.545454545454,wvl_860.60606060606,wvl_866.666666666666,wvl_872.727272727272,wvl_878.787878787878,wvl_884.848484848484,wvl_890.90909090909,wvl_896.969696969697,wvl_903.030303030303,wvl_909.090909090909,wvl_915.151515151515,wvl_921.212121212121,wvl_927.272727272727,wvl_933.333333333333,wvl_939.393939393939,wvl_945.454545454545,wvl_951.515151515151,wvl_957.575757575757,wvl_963.636363636363,wvl_969.696969696969,wvl_975.757575757575,wvl_981.818181818181,wvl_987.878787878787,wvl_993.939393939393,wvl_1000
0.58,0.000254968,0.000265166,0.000275871,0.000287138,0.000299047,0.000311632,0.000324819,0.000338295,0.000352141,0.000367317,0.000383883,0.000401126,0.000418608,0.000436264,0.000454506,0.000472799,0.000488951,0.000498076,0.00050044,0.000503363,0.000510487,0.000522036,0.000533365,0.000538029,0.000531383,0.00052231,0.000518153,0.000512711,0.0004963,0.000461362,0.000411638,0.000344721,0.000262361,0.000203606,0.000176078,0.000162867,0.000154563,0.000146379,0.000136193,0.000124738,0.000116291,0.000108406,9.45E-05,8.21E-05,7.56E-05,7.11E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.585,0.000252777,0.000262884,0.000273497,0.000284666,0.000296474,0.000308952,0.000322029,0.000335397,0.000349137,0.000364192,0.000380623,0.000397729,0.000415079,0.000432611,0.000450729,0.000468909,0.000484993,0.000494171,0.000496694,0.000499763,0.000506974,0.000518551,0.000529917,0.000534704,0.000528311,0.000519501,0.000515537,0.00051029,0.000494156,0.000459611,0.000410321,0.000343849,0.000261884,0.000203335,0.000175888,0.000162714,0.000154432,0.000146269,0.000136104,0.000124668,0.000116233,0.000108359,9.45E-05,8.20E-05,7.56E-05,7.11E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.59,0.000250623,0.000260642,0.000271163,0.000282237,0.000293944,0.000306317,0.000319286,0.000332548,0.000346183,0.00036112,0.000377418,0.000394389,0.000411609,0.000429018,0.000447014,0.000465082,0.000481099,0.000490327,0.000493004,0.000496215,0.000503508,0.000515112,0.000526513,0.00053142,0.000525275,0.000516722,0.000512948,0.000507891,0.00049203,0.000457873,0.000409013,0.000342981,0.000261409,0.000203065,0.000175697,0.00016256,0.000154302,0.000146159,0.000136014,0.000124597,0.000116176,0.000108312,9.45E-05,8.20E-05,7.56E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.595,0.000248506,0.000258438,0.000268868,0.000279848,0.000291458,0.000303727,0.000316589,0.000329747,0.000343279,0.000358099,0.000374267,0.000391104,0.000408197,0.000425485,0.00044336,0.000461317,0.000477267,0.000486543,0.000489367,0.000492717,0.000500089,0.000511719,0.000523152,0.000528176,0.000522273,0.000513972,0.000510385,0.000505515,0.000489922,0.000456149,0.000407713,0.000342118,0.000260936,0.000202796,0.000175507,0.000162407,0.000154172,0.000146049,0.000135925,0.000124527,0.000116118,0.000108265,9.44E-05,8.20E-05,7.56E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.6,0.000246424,0.00025627,0.000266612,0.0002775,0.000289012,0.000301181,0.000313938,0.000326993,0.000340424,0.000355129,0.000371168,0.000387874,0.000404841,0.000422009,0.000439766,0.000457613,0.000473495,0.000482816,0.000485785,0.000489267,0.000496717,0.00050837,0.000519834,0.000524972,0.000519306,0.000511252,0.000507847,0.000503161,0.000487832,0.000454437,0.000406421,0.000341259,0.000260464,0.000202527,0.000175318,0.000162254,0.000154043,0.00014594,0.000135836,0.000124456,0.00011606,0.000108218,9.44E-05,8.20E-05,7.56E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.605,0.000244377,0.000254139,0.000264394,0.000275191,0.000286608,0.000298676,0.000311331,0.000324285,0.000337616,0.000352207,0.000368119,0.000384696,0.000401539,0.000418589,0.000436229,0.000453968,0.000469783,0.000479145,0.000482254,0.000485866,0.00049339,0.000505064,0.000516557,0.000521806,0.000516372,0.00050856,0.000505334,0.000500829,0.00048576,0.000452738,0.000405138,0.000340405,0.000259995,0.000202259,0.000175128,0.000162101,0.000153913,0.00014583,0.000135747,0.000124386,0.000116003,0.000108171,9.44E-05,8.19E-05,7.55E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.61,0.000242363,0.000252043,0.000262212,0.00027292,0.000284243,0.000296213,0.000308766,0.000321621,0.000334853,0.000349333,0.00036512,0.00038157,0.000398291,0.000415225,0.000432749,0.00045038,0.000466128,0.000475531,0.000478774,0.000482511,0.000490106,0.000501801,0.000513322,0.000518678,0.000513471,0.000505896,0.000502846,0.000498518,0.000483705,0.000451051,0.000403862,0.000339554,0.000259526,0.000201992,0.00017494,0.000161949,0.000153784,0.000145721,0.000135657,0.000124316,0.000115945,0.000108124,9.43E-05,8.19E-05,7.55E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.615,0.000240383,0.000249981,0.000260066,0.000270686,0.000281917,0.000293791,0.000306244,0.000319,0.000332135,0.000346506,0.00036217,0.000378495,0.000395095,0.000411914,0.000429323,0.000446849,0.000462529,0.00047197,0.000475344,0.000479202,0.000486867,0.00049858,0.000510127,0.000515587,0.000510602,0.00050326,0.000500382,0.000496228,0.000481668,0.000449377,0.000402594,0.000338708,0.00025906,0.000201726,0.000174751,0.000161797,0.000153655,0.000145612,0.000135569,0.000124245,0.000115888,0.000108077,9.43E-05,8.19E-05,7.55E-05,7.10E-05,6.61E-05,6.07E-05,5.43E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.62,0.000238434,0.000247952,0.000257954,0.000268488,0.000279629,0.000291407,0.000303762,0.000316422,0.000329462,0.000343724,0.000359267,0.000375469,0.000391949,0.000408655,0.000425952,0.000443372,0.000458986,0.000468462,0.000471962,0.000475939,0.000483669,0.0004954,0.000506971,0.000512533,0.000507765,0.000500652,0.000497943,0.00049396,0.000479647,0.000447716,0.000401335,0.000337867,0.000258595,0.00020146,0.000174563,0.000161645,0.000153526,0.000145503,0.00013548,0.000124175,0.000115831,0.00010803,9.43E-05,8.19E-05,7.55E-05,7.10E-05,6.60E-05,6.07E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.625,0.000236517,0.000245957,0.000255877,0.000266326,0.000277378,0.000289062,0.00030132,0.000313885,0.00032683,0.000340986,0.00035641,0.00037249,0.000388854,0.000405448,0.000422632,0.000439949,0.000455496,0.000465006,0.000468628,0.000472719,0.000480514,0.00049226,0.000503854,0.000509515,0.000504959,0.00049807,0.000495527,0.000491712,0.000477644,0.000446067,0.000400083,0.000337029,0.000258132,0.000201195,0.000174376,0.000161494,0.000153397,0.000145394,0.000135391,0.000124105,0.000115773,0.000107983,9.42E-05,8.19E-05,7.55E-05,7.09E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.63,0.00023463,0.000243993,0.000253833,0.000264199,0.000275162,0.000286755,0.000298917,0.000311389,0.000324241,0.000338292,0.000353598,0.000369559,0.000385806,0.00040229,0.000419365,0.000436578,0.000452059,0.0004616,0.000465341,0.000469543,0.000477399,0.00048916,0.000500776,0.000506532,0.000502185,0.000495514,0.000493134,0.000489484,0.000475657,0.000444429,0.000398839,0.000336196,0.000257671,0.00020093,0.000174189,0.000161343,0.000153269,0.000145286,0.000135303,0.000124035,0.000115716,0.000107937,9.42E-05,8.18E-05,7.54E-05,7.09E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.635,0.000232774,0.00024206,0.000251821,0.000262105,0.000272982,0.000284484,0.000296553,0.000308931,0.000321692,0.000335639,0.00035083,0.000366673,0.000382807,0.000399182,0.000416147,0.000433259,0.000448674,0.000458244,0.0004621,0.000466409,0.000474324,0.000486098,0.000497734,0.000503584,0.00049944,0.000492985,0.000490764,0.000487276,0.000473687,0.000442804,0.000397603,0.000335366,0.000257211,0.000200667,0.000174002,0.000161192,0.000153141,0.000145177,0.000135214,0.000123965,0.000115659,0.00010789,9.42E-05,8.18E-05,7.54E-05,7.09E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.64,0.000230946,0.000240157,0.000249841,0.000260043,0.000270836,0.000282248,0.000294225,0.000306513,0.000319183,0.000333028,0.000348105,0.000363832,0.000379853,0.000396121,0.000412978,0.00042999,0.000445339,0.000454936,0.000458904,0.000463316,0.000471289,0.000483075,0.000494729,0.000500669,0.000496726,0.000490482,0.000488417,0.000485089,0.000471733,0.000441191,0.000396374,0.000334541,0.000256753,0.000200404,0.000173815,0.000161041,0.000153013,0.000145069,0.000135126,0.000123896,0.000115602,0.000107843,9.41E-05,8.18E-05,7.54E-05,7.09E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.42E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.645,0.000229147,0.000238285,0.000247892,0.000258015,0.000268723,0.000280048,0.000291933,0.000304132,0.000316713,0.000330458,0.000345422,0.000361034,0.000376945,0.000393106,0.000409857,0.000426769,0.000442053,0.000451676,0.000455751,0.000460265,0.000468292,0.000480089,0.000491761,0.000497789,0.00049404,0.000488003,0.000486092,0.00048292,0.000469795,0.000439589,0.000395153,0.00033372,0.000256296,0.000200141,0.000173629,0.000160891,0.000152885,0.000144961,0.000135038,0.000123826,0.000115545,0.000107797,9.41E-05,8.18E-05,7.54E-05,7.09E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.41E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.65,0.000227375,0.000236441,0.000245973,0.000256017,0.000266643,0.000277881,0.000289677,0.000301787,0.00031428,0.000327926,0.00034278,0.000358279,0.000374081,0.000390137,0.000406783,0.000423597,0.000438815,0.000448462,0.000452642,0.000457253,0.000465334,0.000477139,0.000488827,0.000494941,0.000491384,0.00048555,0.00048379,0.000480771,0.000467872,0.000437999,0.000393939,0.000332902,0.000255841,0.00019988,0.000173444,0.000160741,0.000152757,0.000144853,0.000134949,0.000123756,0.000115488,0.00010775,9.41E-05,8.17E-05,7.54E-05,7.09E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.41E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.655,0.000225631,0.000234625,0.000244083,0.00025405,0.000264595,0.000275748,0.000287456,0.000299479,0.000311885,0.000325433,0.000340178,0.000355566,0.00037126,0.000387212,0.000403755,0.000420471,0.000435624,0.000445293,0.000449574,0.00045428,0.000462412,0.000474226,0.000485929,0.000492126,0.000488756,0.000483121,0.000481508,0.000478641,0.000465966,0.00043642,0.000392733,0.000332089,0.000255388,0.000199619,0.000173259,0.000160591,0.00015263,0.000144745,0.000134862,0.000123687,0.000115431,0.000107703,9.40E-05,8.17E-05,7.54E-05,7.08E-05,6.60E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.41E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.66,0.000223914,0.000232837,0.000242222,0.000252113,0.000262578,0.000273647,0.000285268,0.000297205,0.000309526,0.000322978,0.000337616,0.000352894,0.000368481,0.000384331,0.000400771,0.000417391,0.000432479,0.000442169,0.000446548,0.000451346,0.000459526,0.000471348,0.000483064,0.000489342,0.000486156,0.000480716,0.000479249,0.00047653,0.000464075,0.000434853,0.000391535,0.00033128,0.000254936,0.000199358,0.000173074,0.000160441,0.000152503,0.000144638,0.000134774,0.000123617,0.000115374,0.000107657,9.40E-05,8.17E-05,7.53E-05,7.08E-05,6.59E-05,6.06E-05,5.42E-05,4.69E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.41E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.665,0.000222222,0.000231077,0.00024039,0.000250206,0.000260592,0.000271578,0.000283114,0.000294966,0.000307202,0.000320559,0.000335091,0.000350262,0.000365743,0.000381493,0.000397831,0.000414356,0.000429379,0.000439088,0.000443563,0.000448449,0.000456677,0.000468504,0.000480233,0.00048659,0.000483583,0.000478335,0.00047701,0.000474437,0.000462199,0.000433297,0.000390343,0.000330474,0.000254486,0.000199099,0.00017289,0.000160292,0.000152376,0.00014453,0.000134686,0.000123548,0.000115317,0.00010761,9.40E-05,8.17E-05,7.53E-05,7.08E-05,6.59E-05,6.06E-05,5.42E-05,4.68E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.41E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.67,0.000220556,0.000229342,0.000238584,0.000248327,0.000258636,0.00026954,0.000280991,0.00029276,0.000304913,0.000318177,0.000332605,0.000347668,0.000363046,0.000378696,0.000394934,0.000411364,0.000426323,0.00043605,0.000440616,0.000445589,0.000453862,0.000465695,0.000477436,0.000483869,0.000481037,0.000475978,0.000474792,0.000472363,0.000460338,0.000431752,0.000389159,0.000329673,0.000254038,0.00019884,0.000172706,0.000160143,0.000152249,0.000144423,0.000134598,0.000123478,0.00011526,0.000107564,9.39E-05,8.16E-05,7.53E-05,7.08E-05,6.59E-05,6.06E-05,5.42E-05,4.68E-05,3.95E-05,3.19E-05,2.44E-05,1.85E-05,1.41E-05,1.10E-05,9.10E-06,8.41E-06,8.08E-06,7.63E-06,7.31E-06,7.18E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.38E-06,6.88E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
